ID,PaperID,Authors
1263,1732784, 'P. Francois'
1264,1732784, 'R. G. Gratton'
1265,1732784, 'Frank Grundahl'
1266,1732784, 'G. James'
1267,1732784, 'S. Lucatello'
1268,1732784, 'C. Sneden'
1269,1732784, 'Oscar Straniero'
1270,1732785,'G. Ghisellini\nNational Institute of Astrophysics'
1271,1732785, 'Annalisa Celotti\nScuola Internazionale Superiore di Studi Avanzati di Trieste'
1272,1732786,'M. E. Gusakov'
1273,1732787,'Jean-Baptiste Rouquier\nInstitut des Systèmes Complexes
1274,1732787, Paris Île-de-France'
1275,1732787, 'Michel Morvan\nEcole normale supérieure de Lyon'
1276,1732788,'Roelof Bottema'
1277,1732788, 'Marc A. W. Verheijen'
1278,1732789,'Mercedes Gomez'
1279,1732789, 'Paolo Persi\nNational Institute of Astrophysics'
1280,1732790,'C. Zurita\nInstituto de Astrofísica de Canarias'
1281,1732790, 'Celia Sanchez-Fernandez\nEuropean Space Agency'
1282,1732790, 'J. Casares\nInstituto de Astrofísica de Canarias'
1283,1732790, 'P. Charles\nUniversity of Southampton'
1284,1732791,'Nicholas Watkins'
1285,1732792,'Michael Fellhauer'
1286,1732792, 'Pavel Kroupa\nUniversity of Bonn'
1287,1732793,'Timothy C. Beers'
1288,1732793, 'J. S. Drilling'
1289,1732793, 'Silvia Rossi'
1290,1732793, 'Masashi Chiba'
1291,1732793, 'Jaehyon Rhee'
1292,1732793, 'Birgit Fuhrmeister'
1293,1732793, 'John E. Norris'
1294,1732793, 'Ted von Hippel'
1295,1732794,'Anisa Bajkova\nPulkovo Observatory of Russian Academy of Sciences'
1296,1732795,'Roberto Casini\nNational Center for Atmospheric Research'
1297,1732795," ""Egidio Landi Degl'Innocenti\nUniversity of Florence"""
1298,1732795, 'Marco Landolfi'
1299,1732795, 'Javier Trujillo Bueno\nInstituto de Astrofísica de Canarias'
1300,1732796,'John E. Gizis'
1301,1732797,'Luz M. Cairós'
1302,1732797, 'Nicola Caon'
1303,1732797, 'Begona Garcia Lorenzo'
1304,1732797, 'Jose M. Vilchez'
1305,1732797, 'Casiana Munoz-Tunon'
1306,1732798,'Roelof Bottema'
1307,1732799,"""Florence Durret\nInstitut d'astrophysique de Paris"""
1308,1732799, 'Eric Slezak\nUniversity of Nice Sophia Antipolis'
1309,1732799, 'Richard Lieu\nUniversity of Alabama in Huntsville'
1310,1732799, 'Sergio Dos Santos\nAxtrid'
1311,1732800,'E. M. Drobyshevski'
1312,1732801,'P. Dmitruk'
1313,1732801, 'W. H. Matthaeus'
1314,1732801, 'L J Milano'
1315,1732801, 'S. Oughton'
1316,1732801, 'Gary Zank'
1317,1732801, 'dj Mullan'
1318,1732802,'Erika Figueredo\nUniversidad de La Salle'
1319,1732802, 'R. D. Blum'
1320,1732802, 'A. Damineli\nUniversity of São Paulo'
1321,1732802, 'and P. S. Conti'
1322,1732803,'Scott M. Ransom'
1323,1732803, 'Stephen S. Eikenberry'
1324,1732803, 'John Middleditch'
1325,1732804,'Neil Trentham'
1326,1732804, 'Enrico Ramirez-Ruiz'
1327,1732804, 'Andrew Blain\nUniversity of Leicester'
1328,1732805,'R. F. Webbink'
1329,1732805, 'Dayal T. Wickramasinghe\nAustralian National University'
1330,1732806,'Fabrizio Tamburini\nCenter for Art and Media'
1331,1732806, 'A. Bianchini\nUniversity of Padova'
1332,1732806, 's. Ortolani\nUniversity of Padova'
1333,1732807,'Nikitas Papasimakis\nUniversity of Southampton'
1334,1732807, 'Vassili A. Fedotov'
1335,1732807, 'Nikolay I. Zheludev'
1336,1732807, 'Sergey L. Prosvirnin\nInstitute of Radio Astronomy NAS'
1337,1732808,'Takeyoshi Kato\nNagoya University'
1338,1732808, 'R. Ishioka'
1339,1732808, 'M Uemura'
1340,1732809,'Takeyoshi Kato\nNagoya University'
1341,1732809, 'H Yamaoka'
1342,1732809, 'W. Liller'
1343,1732809, 'Berto Monard\nKleinkaroo Observatory'
1344,1732810,'Meir Shimon'
1345,1732810, 'Yoel Rephaeli\nTel Aviv University'
1346,1732811,'Noam Soker\nTechnion - Israel Institute of Technology'
1347,1732812,'John David Barrow\nUniversity of Cambridge'
1348,1732812, 'Joao Magueijo\nImperial College London'
1349,1732812, 'Håvard B. Sandvik'
1350,1732813,'Melvyn B. Davies'
1351,1732813, 'Andrew King'
1352,1732813, 'Stephan Rosswog'
1353,1732813, 'G. A. Wynn\nUniversity of Leicester'
1354,1732814,'D. S. Gorbunov'
1355,1732814, 'P. G. Tinyakov'
1356,1732814, 'Igor Tkachev\nRussian Academy of Sciences'
1357,1732814, 'S. V. Troitsky'
1358,1732815,'Nick Schurch\nBiomathematics and Statistics Scotland'
1359,1732815, 'Timothy Roberts\nDurham University'
1360,1732815, 'R. S. Warwick'
1361,1732816,"""P. M. O'Neill"""
1362,1732816, 'E. Kuulkers'
1363,1732816, 'Ravi K Sood\nAustralian Defence Force Academy'
1364,1732816, 'M. van der Klis'
1365,1732817,'Makoto Makita'
1366,1732817, 'Shin Mineshige'
1367,1732818,'A Hallgren'
1368,1732818, 'for the AMANDA Collaboration'
1369,1732819,'Roberto Nesci\nNational Institute of Astrophysics'
1370,1732819, 'E Massaro'
1371,1732819, 'M. Maesano'
1372,1732819, 'Franco Montagni\nSapienza University of Rome'
1373,1732820,'Carl Gwinn\nUniversity of California
1374,1732820, Santa Barbara'
1375,1732820, 'C. Hirano'
1376,1732820, 'Stanislav Boldyrev\nUniversity of Wisconsin–Madison'
1377,1732821,'Rafael A. Porto\nDeutsches Elektronen-Synchrotron'
1378,1732821, 'Ira Z. Rothstein'
1379,1732822,'Ti-Pei Li\nChinese Academy of Sciences'
1380,1732822, 'Y. Muraki'
1381,1732823,'Peter M. Woods'
1382,1732824,'Robert F. Carswell'
1383,1732824, 'Joop Schaye'
1384,1732824, 'Tae-Sun Kim'
1385,1732825,'Jack R. Gabel\nCreighton University'
1386,1732825, 'F. Bruhweiler\nAmerican University Washington D.C.'
1387,1732826,'Daniel Reyes Lopez\nInstituto Militar de Engenharia (IME)'
1388,1732826, 'Mucio A. Continentino\nCentro Brasileiro de Pesquisas Físicas'
1389,1732826, 'A. Paduan-Filho\nUniversity of São Paulo'
1390,1732827,'A. Tanner'
1391,1732827, 'A. M. Ghez'
1392,1732827, 'M. R. Morris'
1393,1732827, 'E. E. Becklin'
1394,1732827, 'A. Cotera'
1395,1732827, 'M. Ressler'
1396,1732827, 'M Werner'
1397,1732827, 'Peter Wizinowich'
1398,1732828,'Ralph Sutherland\nAustralian National University'
1399,1732828, 'David K. Bisset'
1400,1732828, 'Geoffrey V. Bicknell'
1401,1732829,'C. V. Manning'
1402,1732830,'K. M. V. Apparao'
1403,1732831,'M. Fukugita'
1404,1732831, 'M. Kawasaki'
1405,1732833,'Tapas K. Das\nHarish-Chandra Research Institute'
1406,1732834,'Marco Lombardi\nUniversity of Milan'
1407,1732834, 'Giuseppe Bertin\nUniversity of Milan'
1408,1732835,'Anita Krishnamurthi\nAfterschool Alliance'
1409,1732835, 'Giuseppe Leto\nNational Institute for Astrophysics (INAF)'
1410,1732835, 'Jeffrey L. Linsky'
1411,1732836,'L. Angelani'
1412,1732836, 'G Ruocco'
1413,1732836, 'F. Zamponi'
1414,1732837,'Ahmet muhtar Guloglu\nBilkent University'
1415,1732837, 'C. Wesley Nevans'
1416,1732838,'Philip Alipour\nUniversity of Victoria'
1417,1732839,'Frederic Le Pimpec\nEuropean XFEL'
1418,1732839, 'R. E. Kirby'
1419,1732839, 'F. K. King'
1420,1732839, 'M. Pivi\nStanford University'
1421,1732840,'Woong-Seob Jeong'
1422,1732840, 'Soojong Pak\nKyung Hee University'
1423,1732840, 'Hyung Mok Lee'
1424,1732840, 'Takao Nakagawa\nJapan Aerospace Exploration Agency'
1425,1732841,'C. M. Boily\nUniversity of Strasbourg'
1426,1732841, 'E. Athanassoula'
1427,1732841, 'Pavel Kroupa\nUniversity of Bonn'
1428,1732842,'L. Hansen'
1429,1732842, 'L. F. Olsen'
1430,1732842, 'H. E. Jorgensen'
1431,1732843,'Nicholas K. Spyrou\nAristotle University of Thessaloniki'
1432,1732843, 'Nikolaos Stergioulas\nAristotle University of Thessaloniki'
1433,1732844,'S. B. Charnley'
1434,1732844, 'Ssendowooza Rodgers\nUniversity of Latvia'
1435,1732844, 'H. Butner\nJames Madison University'
1436,1732844, 'Pascale Ehrenfreund\nLeiden University'
1437,1732845,'Luciano Mantegazza\nNational Institute of Astrophysics'
1438,1732845, 'E. Antonello\nNational Institute of Astrophysics'
1439,1732845, 'D. Fugazza'
1440,1732845, 'S. Covino'
1441,1732846,'Timothy A. Mckay\nUniversity of Michigan'
1442,1732846, 'Erin Scott Sheldon'
1443,1732846, 'David Johnston'
1444,1732846, 'Eva K. Grebel'
1445,1732847,'J. Halenka'
1446,1732847, 'J. Madej'
1447,1732848,'A. J. J. Raassen\nNetherlands Institute for Space Research
1448,1732848, Utrecht'
1449,1732848, 'R. Mewe'
1450,1732848, 'M. Audard'
1451,1732848, 'M. Guedel'
1452,1732849,'A. Vidal-Madjar\nSorbonne Université'
1453,1732849," ""Roger Ferlet\nInstitut d'astrophysique de Paris"""
1454,1732850,'Burkhard Fuchs'
1455,1732851,'Yoshizumi Inoue'
1456,1732851, 'Toshio Namba'
1457,1732851, 'Shigetaka Moriyama'
1458,1732851, 'Makoto Minowa'
1459,1732851, 'Yuko Takasu'
1460,1732851, 'Takashi Horiuchi'
1461,1732851, 'Akira Yamamoto'
1462,1732852,'Ronald Mennickent\nUniversity of Concepción'
1463,1732852, 'G. Pietrzynski'
1464,1732852, 'W. Gieren'
1465,1732852, 'O. Szewczyk'
1466,1732853,'Stanimir Metchev\nThe University of Western Ontario'
1467,1732853, 'J. E. Grindlay\nHarvard University'
1468,1732854,'Aigen Li\nUniversity of Missouri'
1469,1732854, 'J. Mayo Greenberg'
1470,1732855,'Aigen Li\nUniversity of Missouri'
1471,1732855, 'J. Mayo Greenberg'
1472,1732856,'Dao Tien Khoa\nVietnam Atomic Energy Institute'
1473,1732856, 'Do Cong Cuong\nVietnam Atomic Energy Institute'
1474,1732857,'Andrew Hassell'
1475,1732857, 'Adam Sikora'
1476,1732858,'Sergey Andrteevich Ktitorov\nRussian Academy of Sciences'
1477,1732858, 'Philip A. Pogorelov'
1478,1732859,'Yaroslav V Kartashov'
1479,1732859, 'Victor V Vysloukh'
1480,1732859, 'Lluis Torner'
1481,1732860,'Aigen Li\nUniversity of Missouri'
1482,1732860, 'J. Mayo Greenberg'
1483,1732860, 'Gang Zhao\nSichuan University'
1484,1732861,'Klaus W. Hodapp\nUniversity of Hawaiʻi at Mānoa'
1485,1732861, 'Chris J. Davis\nNational Science Foundation'
1486,1732862,'Rui-Qing Mao\nPurple Mountain Observatory
1487,1732862, Chinese Academy of Sciences
1488,1732862, Nanjing
1489,1732862, China'
1490,1732862, 'Ji Yang\nPurple Mountain Observatory CAS'
1491,1732862, 'C. Henkel'
1492,1732862, 'Z. Jiang\nChinese Academy of Sciences'
1493,1732863,'Joshua Faber\nRochester Institute of Technology'
1494,1732863, 'Philippe Grandclément'
1495,1732863, 'Frederic A Rasio'
1496,1732863, 'Keisuke Taniguchi'
1497,1732864,'C. Ikuta'
1498,1732864, 'N. Arimoto'
1499,1732864, 'Authors ad infinitum'
1500,1732865,'Neil Wyn Evans\nUniversity of Cambridge'
1501,1732865, 'S. A. Tabachnik'
1502,1732866,'V. V. Usov\nWeizmann Institute of Science'
1503,1732867,'Alejandra Recio-Blanco'
1504,1732867, 'Giampaolo Piotto\nUniversity of Padova'
1505,1732867, 'Antonio Aparicio\nUniversidad de La Laguna'
1506,1732867, 'Alvio Renzini'
1507,1732868,'D A Smith'
1508,1732868, 'C. Akerlof'
1509,1732868, 'M. C. B. Ashley'
1510,1732868, 'D. Casperson'
1511,1732869,'Julien Malzac'
1512,1732869, 'Annalisa Celotti'
1513,1732870,'Elena Rossi'
1514,1732870, 'Martin J. Rees'
1515,1732871,'C. Barraud'
1516,1732871, 'Jean-Luc Atteia\nResearch Institute in Astrophysics and Planetology'
1517,1732871, 'J. F. Olive\nPaul Sabatier University - Toulouse III'
1518,1732871, 'J. P. Dezalay'
1519,1732872,'B. Wolff'
1520,1732872, 'D. Koester'
1521,1732872, 'J. Liebert'
1522,1732873,'P. P. Avelino\nUniversity of Porto'
1523,1732873, 'C.J.A.P Martins'
1524,1732874,''
1525,1732874, ''
1526,1732874, ''
1527,1732874, ''
1528,1732874, 'J. H. Buckley'
1529,1732874, ''
1530,1732874, ''
1531,1732874, ''
1532,1732874, ''
1533,1732874, ''
1534,1732874, ''
1535,1732874, 'D. J. Fegan'
1536,1732874, 'Sean Fegan'
1537,1732874, ''
1538,1732874, ''
1539,1732874, ''
1540,1732874, ''
1541,1732874, 'Deirdre Horan'
1542,1732874, ''
1543,1732874, 'Frank Krennrich'
1544,1732874, ''
1545,1732874, ''
1546,1732874, ''
1547,1732874, ''
1548,1732874, ''
1549,1732874, ''
1550,1732874, ''
1551,1732874, ''
1552,1732875,'Carme Gallart'
1553,1732875, 'W. Freedman\nCarnegie Institution for Science'
1554,1732875, 'Antonio Aparicio\nUniversidad de La Laguna'
1555,1732875, 'Gianpaolo Bertelli'
1556,1732877,'Philip Kaaret\nUniversity of Iowa'
1557,1732877," ""Jean J. M. in 't Zand\nNetherlands Institute for Space Research"
1558,1732877," Utrecht"""
1559,1732877, 'John Heise\nNetherlands Institute for Space Research
1560,1732877, Utrecht'
1561,1732877, 'John Tomsick\nUniversity of California
1562,1732877, Berkeley'
1563,1732878,'M. Salaris'
1564,1732878, 'A. Weiss'
1565,1732879,'K. Miuchi'
1566,1732879, ''
1567,1732879, 'Atsushi Takeda'
1568,1732879, 'H. Sekiya'
1569,1732879, ''
1570,1732879, ''
1571,1732879, 'Wataru Ootani'
1572,1732879, 'Youiti Ootuka'
1573,1732880,'Daniel Sauer\nGerman Aerospace Center (DLR)'
1574,1732880, 'A. Pauldrach'
1575,1732881,'Glen R. Petitpas'
1576,1732881, 'Christine D. Wilson'
1577,1732882,'Riccardo Giovanelli\nCornell University'
1578,1732882, 'Martha P. Haynes'
1579,1732883,'Robert J. Klinger'
1580,1732883, 'John R. Dickel'
1581,1732883, 'Brian D. Fields'
1582,1732883, 'Douglas K. Milne'
1583,1732884,'Krzysztof Belczynski'
1584,1732884, 'Tomasz Bulik\nUniversity of Warsaw'
1585,1732884, 'Vassiliki Kalogera\nNorthwestern University'
1586,1732885,'Hector Arce\nYale University'
1587,1732885, 'Alyssa Goodman\nHarvard University'
1588,1732886,'Julian H. Krolik'
1589,1732887,'Dani Torres\nNational University of Colombia'
1590,1732887, 'Elihu Boldt'
1591,1732887, 'Timothy Hamilton'
1592,1732887, 'Michael Loewenstein\nUniversity of Maryland
1593,1732887, College Park'
1594,1732888,'Søren S. Larsen'
1595,1732888, 'Jean P. Brodie'
1596,1732888, 'Michael A Beasley\nInstituto de Astrofísica de Canarias'
1597,1732888, 'and Duncan A. Forbes'
1598,1732889,'Dominik Kenn'
1599,1732900,'Timothy Jenness\nCornell University'
1600,1732900, 'Jason A. Stevens'
1601,1732900, 'Elese N. Archibald'
1602,1732900, 'Frossie Economou'
1603,1732901,'Yoel Rephaeli\nTel Aviv University'
1604,1732901, 'Duane Gruber'
1605,1732902,'John M. Carpenter\nArgonne National Laboratory'
1606,1732902, 'Lynne A. Hillenbrand'
1607,1732902, 'M. F. Skrutskie'
1608,1732902, 'Michael R. Meyer'
1609,1732903,'Piet Hut'
1610,1732904,'E. T. Polehampton'
1611,1732904, 'J.-P. Baluteau'
1612,1732904, 'C. Ceccarelli\nUniversity Joseph Fourier - Grenoble 1'
1613,1732904, 'B. M. Swinyard'
1614,1732905,"""Jean J. M. in 't Zand"""
1615,1732905, ''
1616,1732905, ''
1617,1732905, ''
1618,1732905, ''
1619,1732905, ''
1620,1732905, 'Remon Cornelisse'
1621,1732905, 'John Heise'
1622,1732905, ''
1623,1732905, 'Pietro Ubertini'
1624,1732906,'Hector Arce\nYale University'
1625,1732906, 'Alyssa Goodman\nHarvard University'
1626,1732907,'M. W. Regan'
1627,1732907, ''
1628,1732907, ''
1629,1732907, 'Peter Teuben'
1630,1732907, ''
1631,1732908,'Jian Ge\nUniversity of Florida'
1632,1732908, 'J. R. P. Angel'
1633,1732908, 'Barry Jacobsen\nMontana State University'
1634,1732908, 'N. J. Woolf\nThe University of Arizona'
1635,1732909,'Mitra Hedman\ncarbon Lite Solutions'
1636,1732909, 'Denis Barkats\nHarvard University'
1637,1732909, 'Joshua O. Gundersen\nUniversity of Miami'
1638,1732909, 'J. J. McMahon'
1639,1732910,'Geoffrey V. Bicknell'
1640,1732910, 'Stefan J. Wagner'
1641,1732911,'William E. Harris'
1642,1732911, 'Gretchen L. H. Harris'
1643,1732912,'J. Iglesias-Paramo'
1644,1732912, 'Casiana Munoz-Tunon\nInstituto de Astrofísica de Canarias'
1645,1732913,'R. P. Fender'
1646,1732913, 'D. Rayner'
1647,1732913, 'D. G. McCormick'
1648,1732913, 'Tom Muxlow\nThe University of Manchester'
1649,1732914,'Paul Alexander\nUniversity of Cambridge'
1650,1732915,'E. N. Archibald'
1651,1732915, 'Timothy Jenness\nCornell University'
1652,1732915, 'W. S. Holland'
1653,1732915, 'Iain M. Coulson\nEast Asian Observatory'
1654,1732916,'G. Hobbs\nThe Commonwealth Scientific and Industrial Research Organisation'
1655,1732916, 'A. G. Lyne'
1656,1732916, 'Bhal CHANDRA Joshi\nTata Institute of Fundamental Research'
1657,1732916, 'M Kramer'
1658,1732917,'Reinhard Genzel'
1659,1732917, 'Lucrezia Tacconi\nUniversità di Bologna. Representación en Buenos Aires'
1660,1732917, 'Marco Barden'
1661,1732917, 'Matthew D. Lehnert'
1662,1732918,'Hans Van Winckel\nKU Leuven'
1663,1732918, 'M. Cohen'
1664,1732918, 'Theodore Gull\nNASA'
1665,1732919,'van der Tak'
1666,1732919, 'F.~F.~S'
1667,1732919, 'Peter Schilke\nUniversity of Cologne'
1668,1732919," 'M"" uller'"
1669,1732922,'William Isaac Newman\nUniversity of California
1670,1732922, Los Angeles'
1671,1732922, 'Alice L. Newman'
1672,1732922, 'Yoel Rephaeli\nTel Aviv University'
1673,1732923,'Avishai Dekel'
1674,1732923, 'Jonathan Devor'
1675,1732923, 'Guy Hetzroni\nUtrecht University'
1676,1732924,'J. Jurcsik'
1677,1732924, 'Jakub Benko\nUniversity of Hradec Králové'
1678,1732924, 'B. Szeidl'
1679,1732925,'Mario Livio\nSpace Telescope Science Institute'
1680,1732925, 'Adam Riess'
1681,1732925, 'William Sparks'
1682,1732926,'Mario Livio'
1683,1732926, 'Noam Soker\nTechnion - Israel Institute of Technology'
1684,1732927,''
1685,1732927, 'J. Bally'
1686,1732927, 'Ian Bond'
1687,1732927, 'Eng Tian Cheng'
1688,1732927, ''
1689,1732927, ''
1690,1732927," ""P. Garnavich\nThis person is not on ResearchGate"
1691,1732927," or hasn't claimed this research yet."""
1692,1732927, ''
1693,1732927, ''
1694,1732927, ''
1695,1732927, ''
1696,1732927, ''
1697,1732927, ''
1698,1732927, 'John C Mather'
1699,1732927, 'Dante Minniti'
1700,1732927, 'Stanton Peale'
1701,1732927, ''
1702,1732927, ''
1703,1732927, 'Schneider Jean'
1704,1732927, ''
1705,1732927, 'Robert L. Stevenson'
1706,1732927, 'Christopher Stubbs'
1707,1732927, ''
1708,1732927, 'N. J. Woolf'
1709,1732927, 'Philip C. M. Yock'
1710,1732928,'Sergey Kuznetsov\nI.M. Sechenov First Moscow State Medical University'
1711,1732928, 'Lev Titarchuk\nUniversity of Ferrara'
1712,1732929,'M. P. Hobson'
1713,1732929, 'C. McLachlan'
1714,1732930,'Carlos Hernández-Monteagudo\nInstituto de Astrofísica de Canarias'
1715,1732930, 'A. Kashlinsky'
1716,1732930, 'F. Atrio-Barandela'
1717,1732931,'Elina Keihanen'
1718,1732932,'Piero Madau\nUniversity of California
1719,1732932, Santa Cruz'
1720,1732933,'Davide Forcella'
1721,1732933, 'Amihay Hanany'
1722,1732933, 'Yang-Hui He\nCity
1723,1732933, University of London'
1724,1732933, 'Alberto Zaffaroni\nUniversità degli Studi di Milano-Bicocca'
1725,1732934,''
1726,1732934, 'Lars Hernquist'
1727,1732934, ''
1728,1732934, ''
1729,1732934, ''
1730,1732935,'Michael Rauch'
1731,1732935, 'Wallace L. W. Sargent'
1732,1732935, 'Thomas A. Barlow'
1733,1732935, 'Robert A. Simcoe'
1734,1732936,''
1735,1732936, ''
1736,1732936, ''
1737,1732936, 'B. Czerny'
1738,1732936, 'Agnieszka Janiuk'
1739,1732936, 'Frederick Hamann'
1740,1732936, ''
1741,1732936, 'Martin Elvis'
1742,1732936, ''
1743,1732937,'Eve C. Ostriker'
1744,1732938,''
1745,1732938, ''
1746,1732938, 'Ann Hornschemeier'
1747,1732938, ''
1748,1732938, 'John Hibbard'
1749,1732939,'Pedro Lamberti\nNational University of Cordoba
1750,1732939, Argentina'
1751,1732939, 'A. P. Majtey'
1752,1732939, 'Antoni Borras\nUniversity of the Balearic Islands'
1753,1732939, 'M. Casas'
1754,1732940,'Harry K. Hahn'
1755,1732940, 'Kay Schoenberger'
1756,1732941,'Alfred Tang\nMassachusetts Institute of Technology'
1757,1732942,'Michela Fratini\nIRCCS Fondazione Santa Lucia
1758,1732942, Italy
1759,1732942, Italian National Research Council'
1760,1732942, 'Rocchina Caivano\nIstituto di Cura e Cura a Carattere Scientifico Basilicata'
1761,1732942, 'Alessandro Puri\nItalian National Research Council'
1762,1732942, 'Alessandro Ricci\nDeutsches Elektronen-Synchrotron'
1763,1732943,'Daniele Binosi\nEuropean Centre for Theoretical Studies in Nuclear Physics and Related Areas'
1764,1732943, 'J. Papavassiliou'
1765,1732944,'David Wittman'
1766,1732945,'Carrie J MacTavish'
1767,1732945, 'Peter Ade'
1768,1732945, ''
1769,1732945, ''
1770,1732945, 'Rick Bihary'
1771,1732945, ''
1772,1732945," ""J. R. Bond\nThis person is not on ResearchGate"
1773,1732945," or hasn't claimed this research yet."""
1774,1732945, 'Justus Brevik'
1775,1732945, 'Sean A Bryan'
1776,1732945, ''
1777,1732945, ''
1778,1732945, 'Olivier Doré'
1779,1732945, ''
1780,1732945, ''
1781,1732945, ''
1782,1732945, ''
1783,1732945, 'Warren Holmes'
1784,1732945, ''
1785,1732945, ''
1786,1732945, 'William Claude Jones'
1787,1732945, ''
1788,1732945, ''
1789,1732945, ''
1790,1732945, ''
1791,1732945, ''
1792,1732945, ''
1793,1732945, ''
1794,1732945, ''
1795,1732945, ''
1796,1732945, ''
1797,1732945, ''
1798,1732945, 'Carole Tucker'
1799,1732945, 'A. D. Turner'
1800,1732945, ''
1801,1732945, ''
1802,1732946,'Francisco J. Botella'
1803,1732946, 'Gersy Branco\nVilnius Gediminas Technical University'
1804,1732946, 'Miguel Nebot'
1805,1732947,'Rahul Shetty\nUniversität Heidelberg'
1806,1732947, 'Eve Ostriker\nPrinceton University'
1807,1732948,'Junmyeong Jang\nUniversity of Ulsan'
1808,1732949,'Kaiyou Wang\nChinese Academy of Sciences'
1809,1732949, 'Andy Irvine\nUniversity of Cambridge'
1810,1732949, 'J. Wunderlich\nInstitute of Physics ASCR'
1811,1732949, 'Kevin William Edmonds\nUniversity of Nottingham'
1812,1732950,'Paul Tupper\nSimon Fraser University'
1813,1732951,'ARTURO MAGIDIN'
1814,1732952,'Jean-Marc Drezet'
1815,1732953,'Hai Lin'
1816,1732954,'Eyo Ita\nUnited States Naval Academy'
1817,1732955,'Aleksandra Kurek'
1818,1732955, 'Orest Hrycyna'
1819,1732955, 'Marek Szydlowski'
1820,1732956,'Zhun Lu\nUniversidad Técnica Federico Santa María'
1821,1732956, 'Ivan Schmidt\nUniversidad Técnica Federico Santa María'
1822,1732957,'Miklós Pintér\nBudapest University of Technology and Economics'
1823,1732958,'Nabyendu Das'
1824,1732958, 'Suresh G. Mishra'
1825,1732959,'David Dunning\nScience and Technology Facilities Council'
1826,1732959, 'Brian W J Mcneil\nUniversity of Strathclyde'
1827,1732959, 'N. R. Thompson'
1828,1732960,'G. Hallinan'
1829,1732960, 'Antoaneta Antonova\nBulgarian Academy of Sciences'
1830,1732960, 'J. G. Doyle\nArmagh Observatory'
1831,1732960, 'S. Bourke'
1832,1732961,'Fabien Grisé'
1833,1732961, ''
1834,1732961, 'Roberto Soria'
1835,1732961, ''
1836,1732961, ''
1837,1732961, 'Shannon Ryder'
1838,1732961," ""M. Böttcher\nThis person is not on ResearchGate"
1839,1732961," or hasn't claimed this research yet."""
1840,1732962,'P. P. Avelino\nUniversity of Porto'
1841,1732962, 'C. J. A. P. Martins'
1842,1732962, 'L. Sousa'
1843,1732963,'G. W. Angus'
1844,1732964,'Cristiano Da Rocha\nUniversidade Cruzeiro do Sul'
1845,1732964, 'B. L. Ziegler'
1846,1732964, 'C. Mendes de Oliveira'
1847,1732965,''
1848,1732965, 'Alessandro Bressan'
1849,1732965, 'Emanuele Ripamonti'
1850,1732965, 'Raffaella Schneider'
1851,1732965, 'Andrea Ferrara'
1852,1732965, ''
1853,1732966,'Bradley M. Peterson'
1854,1732966, ''
1855,1732966, ''
1856,1732966, ''
1857,1732966, 'Nikolai. G. Bochkarev'
1858,1732966, ''
1859,1732966, 'Alexander Nikolaevich Burenkov'
1860,1732966, 'Michael L. Calkins'
1861,1732966, 'Luis Carrasco'
1862,1732966, 'V. H. Chavushyan'
1863,1732966, ''
1864,1732966, 'Matthias Dietrich'
1865,1732966, ''
1866,1732966, ''
1867,1732966, ''
1868,1732966, ''
1869,1732966, ''
1870,1732966, ''
1871,1732966, ''
1872,1732966, 'Wei Li'
1873,1732966, ''
1874,1732966, 'Yu. A. Malkov'
1875,1732966, ''
1876,1732966, ''
1877,1732966, ''
1878,1732966, ''
1879,1732966, ''
1880,1732966, ''
1881,1732966, ''
1882,1732966, ''
1883,1732966, ''
1884,1732966, 'S. G. Sergeev'
1885,1732966, ''
1886,1732966, 'A. I. Shapovalova'
1887,1732966, 'O. I. Spiridonova'
1888,1732966, ''
1889,1732966, ''
1890,1732966, 'J.R Valdes'
1891,1732966, ''
1892,1732966, ''
1893,1732966, 'B. J. Wilkes'
1894,1732967,'Matthew S. Foster\nRice University'
1895,1732967, 'Andreas W. W. Ludwig'
1896,1732968,'Alexandre Morozov'
1897,1732968, ''
1898,1732968, 'Daria Gaykalova'
1899,1732968, ''
1900,1732968, ''
1901,1732968," ""Eric D Siggia\nThis person is not on ResearchGate"
1902,1732968," or hasn't claimed this research yet."""
1903,1732969,'Desika Narayanan'
1904,1732969, 'Thomas J. Cox'
1905,1732969, 'Lars Hernquist\nHarvard University'
1906,1732970,"""Raissa M D'Souza"""
1907,1732970, 'Soumen Roy\nBose Institute'
1908,1732971,'Marianne Rotter'
1909,1732971, 'Marcus Vogt\nFraunhofer Institute for Manufacturing Technology and Advanced Materials IFAM
1910,1732971, Dresden
1911,1732971, Germany'
1912,1732971, 'Dirk Johrendt\nLudwig-Maximilians-University of Munich'
1913,1732971, 'Inga Schellenberg'
1914,1732972,''
1915,1732972, 'Francisco J. Carrera'
1916,1732972, 'M.Teresa Ceballos'
1917,1732972, ''
1918,1732972, ''
1919,1732972, 'A. Corral'
1920,1732972," ""J. Ebrero\nThis person is not on ResearchGate"
1921,1732972," or hasn't claimed this research yet."""
1922,1732972, ''
1923,1732972, 'Jonathan Tedds'
1924,1732972, 'Mike Watson'
1925,1732972, ''
1926,1732972, 'Th. Boller'
1927,1732972, ''
1928,1732972, ''
1929,1732972, ''
1930,1732972, 'Hermann Brunner'
1931,1732972, 'Alessandro Caccianiga'
1932,1732972, ''
1933,1732972, ''
1934,1732972, ''
1935,1732972, ''
1936,1732972, ''
1937,1732972, ''
