ID,PaperID,Reference In RG
10619,1732797, '234441112'
10620,1732797, '234419151'
10621,1732797, '234397461'
10622,1732797, '234365204'
10623,1732797, '234275233'
10624,1732797, '234355762'
10625,1732797, '234325028'
10626,1732797, '234255692'
10627,1732797, '234244011'
10628,1732797, '234180759'
10629,1732797, '234170612'
10630,1732797, '234195510'
10631,1732797, '234147296'
10632,1732797, '231065230'
10633,1732797, '231053065'
10634,1732797, '230995092'
10635,1732797, '230967707'
10636,1732797, '230935731'
10637,1732797, '230922022'
10638,1732797, '230903684'
10639,1732797, '226313948'
10640,1732797, '46390353'
10641,1732797, '230927660'
10642,1732797, '45678968'
10643,1732797, '45678761'
10644,1732797, '23911019'
10645,1732797, '23895287'
10646,1732797, '23872253'
10647,1732797, '2232676'
10648,1732797, '2229060'
10649,1732797, '2223676'
10650,1732797, '23613198'
10651,1732797, '4681996'
10652,1732797, '2222447'
10653,1732797, '1842402'
10654,1732797, '1812496'
10655,1732797, '1811246'
10656,1732797, '1814198'
10657,1732798,'234254513'
10658,1732798, '234251727'
10659,1732798, '234216936'
10660,1732798, '2227096'
10661,1732798, '2223979'
10662,1732798, '258257650'
10663,1732798, '253606380'
10664,1732798, '241445851'
10665,1732798, '234552433'
10666,1732798, '234320660'
10667,1732798, '234255164'
10668,1732798, '234252937'
10669,1732798, '234220203'
10670,1732798, '41712498'
10671,1732798, '23911237'
10672,1732798, '12626322'
10673,1732798, '2227787'
10674,1732798, '1839886'
10675,1732798, '1818565'
10676,1732798, '1814692'
10677,1732798, '1813500'
10678,1732798, '1732788'
10679,1732799,'258257643'
10680,1732799, '252858921'
10681,1732799, '234436637'
10682,1732799, '234315411'
10683,1732799, '230676347'
10684,1732799, '226463713'
10685,1732799, '249227787'
10686,1732799, '31145500'
10687,1732799, '23588642'
10688,1732799, '14297348'
10689,1732799, '12723197'
10690,1732799, '4672836'
10691,1732799, '3192100'
10692,1732799, '14234266'
10693,1732799, '13835527'
10694,1732799, '2227660'
10695,1732799, '2226254'
10696,1732799, '2231448'
10697,1732799, '2228947'
10698,1732799, '2225859'
10699,1732799, '2224555'
10700,1732799, '1840814'
10701,1732799, '1817605'
10702,1732799, '1816991'
10703,1732800,'280820677'
10704,1732800, '234407664'
10705,1732800, '316257277'
10706,1732800, '290283084'
10707,1732800, '285335073'
10708,1732800, '284989885'
10709,1732800, '281223025'
10710,1732800, '279606060'
10711,1732800, '275847318'
10712,1732800, '273300170'
10713,1732800, '271896350'
10714,1732800, '260931671'
10715,1732800, '260827935'
10716,1732800, '253836618'
10717,1732800, '253783648'
10718,1732800, '253425339'
10719,1732800, '253409367'
10720,1732800, '252739563'
10721,1732800, '252130903'
10722,1732800, '251434218'
10723,1732800, '248430280'
10724,1732800, '248429546'
10725,1732800, '248428761'
10726,1732800, '245148395'
10727,1732800, '243817115'
10728,1732800, '243687242'
10729,1732800, '243403484'
10730,1732800, '243336508'
10731,1732800, '243336333'
10732,1732800, '243336284'
10733,1732800, '243336069'
10734,1732800, '243335886'
10735,1732800, '241347444'
10736,1732800, '241314045'
10737,1732800, '238942654'
10738,1732800, '238942524'
10739,1732800, '238572783'
10740,1732800, '238383589'
10741,1732800, '236418307'
10742,1732800, '234549173'
10743,1732800, '234527779'
10744,1732800, '234521451'
10745,1732800, '234517038'
10746,1732800, '234451965'
10747,1732800, '234437369'
10748,1732800, '234434250'
10749,1732800, '234415265'
10750,1732800, '234353802'
10751,1732800, '234352875'
10752,1732800, '234321944'
10753,1732800, '234262151'
10754,1732800, '234209349'
10755,1732800, '234245481'
10756,1732800, '234224719'
10757,1732800, '234184858'
10758,1732800, '232796836'
10759,1732800, '232779375'
10760,1732800, '232758736'
10761,1732800, '232751239'
10762,1732800, '232750416'
10763,1732800, '231362485'
10764,1732800, '232356209'
10765,1732800, '232346764'
10766,1732800, '230968300'
10767,1732800, '230891586'
10768,1732800, '226874550'
10769,1732800, '226804084'
10770,1732800, '226744467'
10771,1732800, '226725129'
10772,1732800, '226039645'
10773,1732800, '224525527'
10774,1732800, '223874394'
10775,1732800, '223813667'
10776,1732800, '223740054'
10777,1732800, '223666791'
10778,1732800, '223565701'
10779,1732800, '223555174'
10780,1732800, '223379838'
10781,1732800, '223329522'
10782,1732800, '223321232'
10783,1732800, '223311998'
10784,1732800, '223067417'
10785,1732800, '222896123'
10786,1732800, '222719010'
10787,1732800, '222477784'
10788,1732800, '222319916'
10789,1732800, '222146489'
10790,1732800, '222138971'
10791,1732800, '222060392'
10792,1732800, '32028403'
10793,1732800, '32025260'
10794,1732800, '23907627'
10795,1732800, '23900468'
10796,1732800, '23895033'
10797,1732800, '23873585'
10798,1732800, '23863367'
10799,1732800, '23863184'
10800,1732800, '23862979'
10801,1732800, '23862131'
10802,1732800, '23860700'
10803,1732800, '23857571'
10804,1732800, '23857169'
10805,1732800, '23856999'
10806,1732800, '23842518'
10807,1732800, '23836039'
10808,1732800, '23815023'
10809,1732800, '23617067'
10810,1732800, '23607460'
10811,1732800, '23605068'
10812,1732800, '23603213'
10813,1732800, '23579949'
10814,1732800, '23578280'
10815,1732800, '16611995'
10816,1732800, '11810876'
10817,1732800, '11808619'
10818,1732800, '11806241'
10819,1732800, '11805270'
10820,1732800, '6098165'
10821,1732800, '6087930'
10822,1732800, '6052288'
10823,1732800, '6029420'
10824,1732800, '6028177'
10825,1732800, '6012008'
10826,1732800, '6009106'
10827,1732800, '6005157'
10828,1732800, '4661919'
10829,1732800, '4701661'
10830,1732800, '4677905'
10831,1732800, '4659295'
10832,1732801,'253454483'
10833,1732801, '248672992'
10834,1732801, '260860048'
10835,1732801, '251438029'
10836,1732801, '251378639'
10837,1732801, '248800547'
10838,1732801, '248799282'
10839,1732801, '248788229'
10840,1732801, '246263370'
10841,1732801, '241550203'
10842,1732801, '234913461'
10843,1732801, '236530195'
10844,1732801, '234325399'
10845,1732801, '234311420'
10846,1732801, '234261333'
10847,1732801, '232029999'
10848,1732801, '227289958'
10849,1732801, '232796108'
10850,1732801, '231959626'
10851,1732801, '227003109'
10852,1732801, '24149185'
10853,1732801, '226096533'
10854,1732801, '24159733'
10855,1732801, '23976815'
10856,1732801, '23922071'
10857,1732801, '23884223'
10858,1732801, '23915496'
10859,1732801, '23858808'
10860,1732801, '23849152'
10861,1732801, '23623049'
10862,1732801, '23620555'
10863,1732801, '23587830'
10864,1732801, '23607073'
10865,1732801, '23588621'
10866,1732801, '4697391'
10867,1732801, '4659927'
10868,1732801, '2383008'
10869,1732801, '1840652'
10870,1732802,'249228819'
10871,1732802, '249224570'
10872,1732802, '242319743'
10873,1732802, '234408524'
10874,1732802, '234393073'
10875,1732802, '234332399'
10876,1732802, '234217886'
10877,1732802, '23876853'
10878,1732802, '23591210'
10879,1732802, '2576796'
10880,1732802, '2229745'
10881,1732802, '2228628'
10882,1732802, '2219774'
10883,1732802, '262986035'
10884,1732802, '253203497'
10885,1732802, '252195394'
10886,1732802, '234970199'
10887,1732802, '234397920'
10888,1732802, '234370050'
10889,1732802, '234238426'
10890,1732802, '234224574'
10891,1732802, '234206973'
10892,1732802, '234198693'
10893,1732802, '234189738'
10894,1732802, '234147283'
10895,1732802, '234147229'
10896,1732802, '234146926'
10897,1732802, '231137813'
10898,1732802, '23825072'
10899,1732802, '23824301'
10900,1732802, '23588406'
10901,1732802, '4682313'
10902,1732802, '2224520'
10903,1732803,'249227905'
10904,1732803, '221650419'
10905,1732803, '23838079'
10906,1732803, '23586828'
10907,1732803, '2796249'
10908,1732803, '273048730'
10909,1732803, '270365917'
10910,1732803, '253849018'
10911,1732803, '253806203'
10912,1732803, '249228544'
10913,1732803, '248713565'
10914,1732803, '242511027'
10915,1732803, '241917080'
10916,1732803, '240579338'
10917,1732803, '234295793'
10918,1732803, '234288020'
10919,1732803, '234237379'
10920,1732803, '222894492'
10921,1732803, '220431362'
10922,1732803, '220358828'
10923,1732803, '23599363'
10924,1732803, '2421373'
10925,1732804,'233401398'
10926,1732804, '233398739'
10927,1732804, '12265047'
10928,1732804, '12265046'
10929,1732804, '2233865'
10930,1732804, '2233099'
10931,1732804, '2232711'
10932,1732804, '2231647'
10933,1732804, '2231642'
10934,1732804, '259962956'
10935,1732804, '259613038'
10936,1732804, '259601234'
10937,1732804, '259262741'
10938,1732804, '259257904'
10939,1732804, '258305466'
10940,1732804, '253673232'
10941,1732804, '253468523'
10942,1732804, '253385518'
10943,1732804, '253320906'
10944,1732804, '253210195'
10945,1732804, '253098213'
10946,1732804, '252834075'
10947,1732804, '252729158'
10948,1732804, '252616347'
10949,1732804, '252592078'
10950,1732804, '252401087'
10951,1732804, '249224600'
10952,1732804, '241598133'
10953,1732804, '241563203'
10954,1732804, '241490770'
10955,1732804, '241454951'
10956,1732804, '241197472'
10957,1732804, '240652084'
10958,1732804, '238393909'
10959,1732804, '234306366'
10960,1732804, '233814515'
10961,1732804, '232776020'
10962,1732804, '230793962'
10963,1732804, '227659393'
10964,1732804, '23905677'
10965,1732804, '23852313'
10966,1732804, '23833923'
10967,1732804, '23816952'
10968,1732804, '23623355'
10969,1732804, '23611555'
10970,1732804, '23609398'
10971,1732804, '4701841'
10972,1732804, '2233007'
10973,1732804, '2231999'
10974,1732804, '2231655'
10975,1732804, '2229325'
10976,1732804, '2228651'
10977,1732804, '2226479'
10978,1732804, '2228665'
10979,1732804, '2228416'
10980,1732804, '2225530'
10981,1732804, '2223652'
10982,1732804, '2222733'
10983,1732804, '2226397'
10984,1732804, '2221980'
10985,1732804, '1845582'
10986,1732804, '1843533'
10987,1732804, '1842373'
10988,1732804, '1842200'
10989,1732804, '1841356'
10990,1732804, '1840452'
10991,1732804, '1840212'
10992,1732804, '1841196'
10993,1732804, '1840824'
10994,1732804, '1840758'
10995,1732804, '1819903'
10996,1732804, '1816771'
10997,1732804, '1811910'
10998,1732804, '1816856'
10999,1732804, '1812639'
11000,1732804, '1811040'
11001,1732804, '1795091'
11002,1732804, '1779104'
11003,1732804, '1811223'
11004,1732804, '1779840'
11005,1732804, '1736649'
11006,1732804, '1755384'
11007,1732804, '1753098'
11008,1732805,'249142988'
11009,1732805, '234199265'
11010,1732805, '200455782'
11011,1732805, '23858297'
11012,1732805, '23850151'
11013,1732805, '23705381'
11014,1732805, '23589675'
11015,1732805, '2228326'
11016,1732805, '2227207'
11017,1732805, '311745686'
11018,1732805, '234507412'
11019,1732805, '234504561'
11020,1732805, '234491560'
11021,1732805, '234400334'
11022,1732805, '234373170'
11023,1732805, '234369282'
11024,1732805, '234209382'
11025,1732805, '234195602'
11026,1732805, '227867636'
11027,1732805, '23915203'
11028,1732805, '2222577'
11029,1732805, '1818325'
11030,1732805, '1738667'
11031,1732806,'234375656'
11032,1732806, '23860101'
11033,1732806, '252636674'
11034,1732806, '232778180'
11035,1732806, '24160150'
11036,1732806, '14427693'
11037,1732806, '2229921'
11038,1732806, '2229198'
11039,1732806, '2228794'
11040,1732806, '1755235'
11041,1732807,'255621983'
11042,1732807, '253692945'
11043,1732807, '312242688'
11044,1732807, '255819218'
11045,1732807, '253009291'
11046,1732807, '248379871'
11047,1732807, '246689363'
11048,1732807, '243470260'
11049,1732807, '235504531'
11050,1732807, '232785914'
11051,1732807, '228346686'
11052,1732807, '37464097'
11053,1732807, '23834207'
11054,1732807, '229508388'
11055,1732807, '30765564'
11056,1732807, '23159002'
11057,1732807, '13324631'
11058,1732807, '23230620'
11059,1732807, '13377320'
11060,1732807, '13249260'
11061,1732807, '11619045'
11062,1732807, '11557995'
11063,1732807, '10665849'
11064,1732807, '12123794'
11065,1732807, '8667055'
11066,1732807, '8196968'
11067,1732807, '8129119'
11068,1732807, '7837753'
11069,1732807, '7499627'
11070,1732807, '7387137'
11071,1732807, '7173879'
11072,1732807, '6169506'
11073,1732807, '5913947'
11074,1732807, '5843358'
11075,1732807, '6161138'
11076,1732807, '2186391'
11077,1732807, '3355632'
11078,1732807, '3014066'
11079,1732808,'231142413'
11080,1732808, '258964117'
11081,1732808, '253508254'
11082,1732808, '252484361'
11083,1732808, '234547666'
11084,1732808, '234411242'
11085,1732808, '234308810'
11086,1732808, '2227695'
11087,1732809,'234555528'
11088,1732809, '234465609'
11089,1732809, '260052453'
11090,1732809, '260052354'
11091,1732809, '260052267'
11092,1732809, '259616589'
11093,1732809, '252219642'
11094,1732809, '235726657'
11095,1732809, '234519678'
11096,1732809, '234430666'
11097,1732809, '234315284'
11098,1732809, '42251287'
11099,1732809, '226938080'
11100,1732809, '226618816'
11101,1732809, '222690569'
11102,1732809, '12700045'
11103,1732809, '2231561'
11104,1732809, '2226250'
11105,1732810,'249227802'
11106,1732810, '2229094'
11107,1732810, '2226043'
11108,1732810, '222562062'
11109,1732810, '222491529'
11110,1732810, '222453736'
11111,1732810, '2220099'
11112,1732811,'260857425'
11113,1732811, '253046950'
11114,1732811, '249229025'
11115,1732811, '242419936'
11116,1732811, '234542007'
11117,1732811, '234493956'
11118,1732811, '43965094'
11119,1732811, '24388775'
11120,1732811, '12123792'
11121,1732811, '11640839'
11122,1732811, '2712277'
11123,1732811, '2417129'
11124,1732811, '1794842'
11125,1732811, '252117904'
11126,1732811, '249227103'
11127,1732811, '234526629'
11128,1732811, '234369616'
11129,1732811, '234356113'
11130,1732811, '234296856'
11131,1732811, '229731094'
11132,1732811, '227955837'
11133,1732811, '227786398'
11134,1732811, '23871809'
11135,1732811, '23606589'
11136,1732811, '4682239'
11137,1732811, '2234133'
11138,1732811, '2231301'
11139,1732811, '2219926'
11140,1732811, '1842385'
11141,1732811, '1732579'
11142,1732812,'263912598'
11143,1732812, '235588050'
11144,1732812, '235499907'
11145,1732812, '234263797'
11146,1732812, '222686990'
11147,1732812, '37622733'
11148,1732812, '11813795'
11149,1732812, '11412275'
11150,1732812, '2002119'
11151,1732812, '1964604'
11152,1732812, '1847306'
11153,1732812, '1845625'
11154,1732812, '279920779'
11155,1732812, '243471092'
11156,1732812, '242879656'
11157,1732812, '238998419'
11158,1732812, '235587132'
11159,1732812, '234532759'
11160,1732812, '234397000'
11161,1732812, '231140606'
11162,1732812, '227705804'
11163,1732812, '227088451'
11164,1732812, '222803122'
11165,1732812, '222699259'
11166,1732812, '222498589'
11167,1732812, '13250158'
11168,1732812, '11558033'
11169,1732812, '11498084'
11170,1732812, '2663067'
11171,1732812, '2001501'
11172,1732812, '1964439'
11173,1732812, '1818434'
11174,1732812, '1796204'
11175,1732812, '1792182'
11176,1732813,'234393297'
11177,1732813, '234192060'
11178,1732813, '233398569'
11179,1732813, '226026346'
11180,1732813, '234554925'
11181,1732813, '234553944'
11182,1732813, '234539741'
11183,1732813, '234519828'
11184,1732813, '234446310'
11185,1732813, '228758208'
11186,1732813, '23881101'
11187,1732813, '225538666'
11188,1732813, '222486141'
11189,1732813, '51927413'
11190,1732813, '23827896'
11191,1732813, '11432427'
11192,1732813, '23611555'
11193,1732813, '4659298'
11194,1732813, '2692568'
11195,1732813, '2407967'
11196,1732813, '2226707'
11197,1732813, '2222730'
11198,1732813, '2230607'
11199,1732813, '2230529'
11200,1732813, '2223540'
11201,1732813, '2162803'
11202,1732813, '1963719'
11203,1732813, '1926271'
11204,1732813, '1841356'
11205,1732813, '1808898'
11206,1732813, '23881101'
11207,1732813, '225538666'
11208,1732813, '222486141'
11209,1732813, '51927413'
11210,1732813, '23827896'
11211,1732813, '11432427'
11212,1732813, '23611555'
11213,1732813, '4659298'
11214,1732813, '2692568'
11215,1732813, '2407967'
11216,1732813, '2226707'
11217,1732813, '2222730'
11218,1732813, '2230607'
11219,1732813, '2230529'
11220,1732813, '2223540'
11221,1732813, '2162803'
11222,1732813, '1963719'
11223,1732813, '1926271'
11224,1732813, '1841356'
11225,1732813, '1808898'
11226,1732814,'253808248'
11227,1732814, '235562192'
11228,1732814, '235467609'
11229,1732814, '11238597'
11230,1732814, '2231167'
11231,1732814, '2224369'
11232,1732814, '2041758'
11233,1732814, '243530643'
11234,1732814, '235584580'
11235,1732814, '225747460'
11236,1732814, '222659015'
11237,1732814, '222484659'
11238,1732814, '222395077'
11239,1732814, '41716891'
11240,1732814, '12330666'
11241,1732814, '1840214'
11242,1732815,'249224667'
11243,1732815, '237413464'
11244,1732815, '234538297'
11245,1732815, '234325597'
11246,1732815, '234248821'
11247,1732815, '228892380'
11248,1732815, '4717251'
11249,1732815, '2225857'
11250,1732815, '255918736'
11251,1732815, '234511628'
11252,1732815, '234225618'
11253,1732815, '234219631'
11254,1732815, '12483516'
11255,1732815, '2233899'
11256,1732815, '2232599'
11257,1732815, '2226296'
11258,1732815, '2224924'
11259,1732815, '2221483'
11260,1732815, '1814645'
11261,1732816,'234461651'
11262,1732816, '234425643'
11263,1732816, '234185268'
11264,1732816, '23875268'
11265,1732816, '4678104'
11266,1732816, '2228151'
11267,1732816, '1815107'
11268,1732816, '1779344'
11269,1732816, '1750782'
11270,1732816, '259059379'
11271,1732816, '258946752'
11272,1732816, '253849018'
11273,1732816, '253266579'
11274,1732816, '253171961'
11275,1732816, '252911596'
11276,1732816, '252803973'
11277,1732816, '242379647'
11278,1732816, '234269699'
11279,1732816, '234208812'
11280,1732816, '232787059'
11281,1732816, '23887611'
11282,1732816, '23845974'
11283,1732816, '23838857'
11284,1732816, '23621393'
11285,1732816, '2236065'
11286,1732816, '2230680'
11287,1732816, '2226976'
11288,1732816, '2219783'
11289,1732816, '1850851'
11290,1732816, '1842810'
11291,1732816, '1842243'
11292,1732816, '1817872'
11293,1732816, '1810674'
11294,1732816, '1799019'
11295,1732816, '1752504'
11296,1732817,'234303518'
11297,1732817, '234265180'
11298,1732817, '23923968'
11299,1732817, '260852484'
11300,1732817, '252732982'
11301,1732817, '234505027'
11302,1732817, '234413470'
11303,1732817, '234373884'
11304,1732817, '234357515'
11305,1732817, '234348725'
11306,1732817, '234185257'
11307,1732817, '37260574'
11308,1732818,'243353964'
11309,1732818, '223833646'
11310,1732818, '1734856'
11311,1732818, '1732710'
11312,1732819,'234495942'
11313,1732819, '234450949'
11314,1732819, '234413373'
11315,1732819, '234216230'
11316,1732819, '248293585'
11317,1732819, '241474237'
11318,1732819, '234481557'
11319,1732819, '234294567'
11320,1732819, '234235444'
11321,1732819, '234228280'
11322,1732819, '234208341'
11323,1732819, '234184831'
11324,1732819, '234190395'
11325,1732819, '226433058'
11326,1732819, '222920338'
11327,1732819, '23826200'
11328,1732819, '43293198'
11329,1732819, '41705874'
11330,1732819, '24157480'
11331,1732819, '24153177'
11332,1732819, '2341970'
11333,1732819, '2232898'
11334,1732819, '1846582'
11335,1732819, '23585988'
11336,1732819, '1843770'
11337,1732819, '1809936'
11338,1732820,'234555709'
11339,1732820, '234450511'
11340,1732820, '234431380'
11341,1732820, '23581383'
11342,1732820, '11892861'
11343,1732820, '239747013'
11344,1732820, '234522416'
11345,1732820, '234392625'
11346,1732820, '232797080'
11347,1732820, '229864429'
11348,1732820, '2225576'
11349,1732821,'235575027'
11350,1732821, '6880909'
11351,1732821, '2064825'
11352,1732821, '2022524'
11353,1732821, '1902717'
11354,1732822,'23838079'
11355,1732822, '1818664'
11356,1732822, '277367973'
11357,1732822, '253849018'
11358,1732822, '234535124'
11359,1732822, '2232897'
11360,1732822, '1814495'
11361,1732823,'260056242'
11362,1732823, '231123582'
11363,1732823, '237005507'
11364,1732823, '2225726'
11365,1732823, '1779664'
11366,1732824,'234448166'
11367,1732824, '234408278'
11368,1732824, '229069659'
11369,1732824, '2233227'
11370,1732824, '2230458'
11371,1732824, '1813248'
11372,1732824, '252086017'
11373,1732824, '234514802'
11374,1732824, '234423154'
11375,1732824, '234391255'
11376,1732824, '13620020'
11377,1732824, '12527426'
11378,1732824, '2230575'
11379,1732824, '2223927'
11380,1732824, '1841015'
11381,1732824, '1817040'
11382,1732824, '1810995'
11383,1732825,'234517999'
11384,1732825, '321516782'
11385,1732825, '300451682'
11386,1732825, '253354549'
11387,1732825, '252937456'
11388,1732825, '252225624'
11389,1732825, '248561078'
11390,1732825, '242325793'
11391,1732825, '240652053'
11392,1732825, '234515767'
11393,1732825, '234415763'
11394,1732825, '234486451'
11395,1732825, '234467194'
11396,1732825, '234440893'
11397,1732825, '234415921'
11398,1732825, '234368814'
11399,1732825, '234355424'
11400,1732825, '234413742'
11401,1732825, '234343194'
11402,1732825, '234321185'
11403,1732825, '234299286'
11404,1732825, '234294752'
11405,1732825, '234289407'
11406,1732825, '234215069'
11407,1732825, '234187112'
11408,1732825, '231088776'
11409,1732825, '230977053'
11410,1732825, '230937539'
11411,1732825, '23926273'
11412,1732825, '23912662'
11413,1732825, '23894343'
11414,1732825, '23905391'
11415,1732825, '23621881'
11416,1732825, '23611708'
11417,1732825, '23585693'
11418,1732825, '4703495'
11419,1732825, '2628324'
11420,1732825, '2228460'
11421,1732825, '23418669'
11422,1732825, '4672908'
11423,1732825, '1842647'
11424,1732825, '1817311'
11425,1732825, '1817105'
11426,1732825, '1817103'
11427,1732825, '1814979'
11428,1732825, '1779397'
11429,1732825, '1774685'
11430,1732825, '1814198'
11431,1732825, '1755871'
11432,1732826,'238673892'
11433,1732826, '236423145'
11434,1732826, '309771399'
11435,1732826, '280843979'
11436,1732826, '276998732'
11437,1732826, '247151282'
11438,1732826, '243697391'
11439,1732826, '243435988'
11440,1732826, '243229466'
11441,1732826, '235575267'
11442,1732826, '235553458'
11443,1732826, '235501004'
11444,1732826, '235464825'
11445,1732826, '235000827'
11446,1732826, '230968129'
11447,1732826, '13296746'
11448,1732826, '12332210'
11449,1732826, '223742229'
11450,1732826, '200104744'
11451,1732826, '13282359'
11452,1732826, '11662677'
11453,1732826, '8268439'
11454,1732826, '7043585'
11455,1732826, '1937137'
11456,1732826, '7174136'
11457,1732826, '1893774'
11458,1732826, '1870927'
11459,1732827,'252813465'
11460,1732827, '244462104'
11461,1732827, '234538157'
11462,1732827, '262198923'
11463,1732827, '259017376'
11464,1732827, '258893043'
11465,1732827, '258890458'
11466,1732827, '255960059'
11467,1732827, '253366468'
11468,1732827, '240578733'
11469,1732827, '234347005'
11470,1732827, '234501832'
11471,1732827, '234436164'
11472,1732827, '234423334'
11473,1732827, '234383282'
11474,1732827, '234259039'
11475,1732827, '234341672'
11476,1732827, '234286474'
11477,1732827, '234242063'
11478,1732827, '227828491'
11479,1732827, '23895709'
11480,1732827, '226614705'
11481,1732827, '200455780'
11482,1732827, '31975190'
11483,1732827, '23889524'
11484,1732827, '23865328'
11485,1732827, '23600231'
11486,1732827, '12309904'
11487,1732827, '23603214'
11488,1732827, '23595162'
11489,1732827, '2226190'
11490,1732827, '4717024'
11491,1732827, '4715051'
11492,1732827, '4699896'
11493,1732827, '4690890'
11494,1732827, '2225801'
11495,1732827, '1848041'
11496,1732827, '2220097'
11497,1732827, '1812296'
11498,1732827, '234347005'
11499,1732827, '234501832'
11500,1732827, '234436164'
11501,1732827, '234423334'
11502,1732827, '234383282'
11503,1732827, '234259039'
11504,1732827, '234341672'
11505,1732827, '234286474'
11506,1732827, '234242063'
11507,1732827, '227828491'
11508,1732827, '23895709'
11509,1732827, '226614705'
11510,1732827, '200455780'
11511,1732827, '31975190'
11512,1732827, '23889524'
11513,1732827, '23865328'
11514,1732827, '23600231'
11515,1732827, '12309904'
11516,1732827, '23603214'
11517,1732827, '23595162'
11518,1732827, '2226190'
11519,1732827, '4717024'
11520,1732827, '4715051'
11521,1732827, '4699896'
11522,1732827, '4690890'
11523,1732827, '2225801'
11524,1732827, '1848041'
11525,1732827, '2220097'
11526,1732827, '1812296'
11527,1732828,'222453065'
11528,1732828, '23835706'
11529,1732828, '12626326'
11530,1732828, '2223864'
11531,1732828, '249230575'
11532,1732828, '243768049'
11533,1732828, '227628742'
11534,1732828, '222513248'
11535,1732828, '222501443'
11536,1732828, '222294751'
11537,1732828, '24323976'
11538,1732828, '2819175'
11539,1732828, '2225250'
11540,1732829,'23583239'
11541,1732829, '1809641'
11542,1732829, '241329142'
11543,1732829, '234496186'
11544,1732829, '234464580'
11545,1732830,'235711136'
11546,1732830, '2229103'
11547,1732831,'258257447'
11548,1732831, '257764794'
11549,1732831, '255927137'
11550,1732831, '249228247'
11551,1732831, '242274273'
11552,1732831, '241352469'
11553,1732831, '235481332'
11554,1732831, '234275697'
11555,1732831, '234217473'
11556,1732831, '230689215'
11557,1732831, '28349476'
11558,1732831, '23858633'
11559,1732831, '23827900'
11560,1732831, '11925539'
11561,1732831, '2236619'
11562,1732831, '2227778'
11563,1732831, '2226511'
11564,1732831, '1815732'
11565,1732831, '260565823'
11566,1732831, '234466245'
11567,1732831, '234431905'
11568,1732831, '234374173'
11569,1732831, '234320402'
11570,1732831, '234250029'
11571,1732831, '227650710'
11572,1732831, '227611717'
11573,1732831, '227509221'
11574,1732831, '223286491'
11575,1732831, '222503275'
11576,1732831, '222420993'
11577,1732831, '13251230'
11578,1732831, '2392274'
11579,1732831, '1980834'
11580,1732831, '1851595'
11581,1732831, '1840525'
11582,1732831, '1817576'
11583,1732831, '1816980'
11584,1732831, '1811223'
11585,1732831, '1811133'
11586,1732831, '1780011'
11587,1732833,'234533898'
11588,1732833, '344503426'
11589,1732833, '260475334'
11590,1732833, '259025154'
11591,1732833, '243478540'
11592,1732833, '238997005'
11593,1732833, '238039983'
11594,1732833, '234538926'
11595,1732833, '234521685'
11596,1732833, '234509693'
11597,1732833, '234420555'
11598,1732833, '234482888'
11599,1732833, '234447803'
11600,1732833, '234442980'
11601,1732833, '234408203'
11602,1732833, '234257696'
11603,1732833, '234382922'
11604,1732833, '234382614'
11605,1732833, '234378351'
11606,1732833, '234254476'
11607,1732833, '234194816'
11608,1732833, '234192615'
11609,1732833, '231049563'
11610,1732833, '228560115'
11611,1732833, '24150189'
11612,1732833, '24149369'
11613,1732833, '13257843'
11614,1732833, '23875239'
11615,1732833, '23843766'
11616,1732833, '7688376'
11617,1732833, '4719081'
11618,1732833, '4668276'
11619,1732833, '6099399'
11620,1732833, '2648999'
11621,1732833, '1840520'
11622,1732833, '1839989'
11623,1732833, '1839988'
11624,1732833, '1812745'
11625,1732833, '1812502'
11626,1732833, '1808717'
11627,1732834,'1839761'
11628,1732834, '1818200'
11629,1732834, '1815090'
11630,1732834, '316806365'
11631,1732834, '274652670'
11632,1732834, '248390208'
11633,1732834, '232203527'
11634,1732835,'238823010'
11635,1732835, '235329300'
11636,1732835, '234471274'
11637,1732835, '229085587'
11638,1732835, '279953637'
11639,1732835, '258305568'
11640,1732835, '252987338'
11641,1732835, '239533614'
11642,1732835, '234511633'
11643,1732835, '234291237'
11644,1732835, '41705751'
11645,1732835, '24152105'
11646,1732835, '23862666'
11647,1732835, '23837030'
11648,1732835, '23816778'
11649,1732835, '4718578'
11650,1732835, '1733615'
11651,1732835, '4716513'
11652,1732836,'234846101'
11653,1732836, '12192993'
11654,1732836, '12192992'
11655,1732836, '12133718'
11656,1732836, '6070703'
11657,1732836, '1952829'
11658,1732836, '1951610'
11659,1732836, '1949939'
11660,1732836, '1947970'
11661,1732836, '1868277'
11662,1732836, '1838583'
11663,1732836, '1826839'
11664,1732836, '243474851'
11665,1732836, '235551650'
11666,1732836, '234925116'
11667,1732836, '234883573'
11668,1732836, '233934887'
11669,1732836, '232791261'
11670,1732836, '231091724'
11671,1732836, '224044072'
11672,1732836, '43374687'
11673,1732836, '12075010'
11674,1732837,'346670950'
11675,1732837, '315231579'
11676,1732837, '282701421'
11677,1732837, '275978423'
11678,1732837, '269005747'
11679,1732837, '268697111'
11680,1732837, '268542155'
11681,1732837, '266984604'
11682,1732837, '265464092'
11683,1732837, '265307657'
11684,1732837, '254689835'
11685,1732837, '247931639'
11686,1732837, '247585020'
11687,1732837, '241056972'
11688,1732837, '238854540'
11689,1732837, '225223438'
11690,1732837, '231878940'
11691,1732837, '231864779'
11692,1732837, '226196849'
11693,1732837, '37118590'
